Designator,Mid X,Mid Y,Rotation,Layer
C1,12.5,-18.0,90.0,top
C2,7.5,-67.0,180.0,top
J1,7.5,-35.0,0.0,bottom
J2,7.0,-16.5,180.0,top
J3,7.5,-83.0,0.0,bottom
R1,12.0,-9.0,90.0,top
RV1,10.0,-64.0,90.0,bottom
T1,7.5,-44.0,90.0,top
