Designator,Footprint,Quantity,Value,LCSC Part #
C1,C_Disc_P5.08mm,1,1u,
C2,C_Disc_P5.08mm,1,0.1u,
"J1, J3",Jack_3.5mm_QingPu_WQP-PJ398SM_Vertical_CircularHoles,2,AudioJack2_SwitchT,
J2,IDC-Header_2x05_P2.54mm_Vertical,1,Conn_02x05_Odd_Even,
R1,R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal,1,220,
RV1,Potentiometer_Alpha_RD901F-40-00D_Single_Vertical,1,1k,
T1,EI14,1,Transformer_1P_1S,
